area_code,area_name,population,seifa_quintile,remoteness,drug_type,episodes,rate_per_100k,financial_year
404021101,Port Adelaide,6834,Q2,Remote Australia,Psychostimulants,9,131.7,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Opioid,8,117.1,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Hallucinogens,0,0.0,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Multiple drug use,4,58.5,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",5,73.2,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Non-opioid analgesic and antirheumatic,1,14.6,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Cannabinoids,3,43.9,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Other,2,29.3,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",8,117.1,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Steroids or hormones,0,0.0,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Inhalants,1,14.6,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Anaesthetics,0,0.0,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,Androgens and anabolic congeners,1,14.6,2024-25
404021101,Port Adelaide,6834,Q2,Remote Australia,All drug-related,68,995.0,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Alcohol,61,545.0,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Psychostimulants,21,187.6,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Opioid,13,116.2,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Hallucinogens,3,26.8,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Multiple drug use,6,53.6,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",5,44.7,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Non-opioid analgesic and antirheumatic,3,26.8,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Cannabinoids,9,80.4,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Other,3,26.8,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,44.7,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Inhalants,0,0.0,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Anaesthetics,0,0.0,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,Androgens and anabolic congeners,3,26.8,2024-25
404021102,The Parks,11192,Q3,Very Remote Australia,All drug-related,132,1179.4,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Alcohol,14,497.9,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Psychostimulants,4,142.2,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Opioid,7,248.9,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Hallucinogens,0,0.0,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Multiple drug use,1,35.6,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,106.7,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Cannabinoids,5,177.8,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Other,0,0.0,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",2,71.1,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Inhalants,0,0.0,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Anaesthetics,0,0.0,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,Androgens and anabolic congeners,1,35.6,2024-25
404021103,Torrens Island,2812,Q4,Very Remote Australia,All drug-related,37,1315.8,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Alcohol,54,581.8,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Psychostimulants,11,118.5,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Opioid,7,75.4,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Hallucinogens,2,21.5,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Multiple drug use,7,75.4,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,32.3,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,2,21.5,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Cannabinoids,12,129.3,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Other,2,21.5,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,53.9,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Inhalants,0,0.0,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Anaesthetics,1,10.8,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
404031104,Adelaide Airport,9281,Q5 - least disadvantaged,Very Remote Australia,All drug-related,106,1142.1,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Alcohol,62,504.7,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Psychostimulants,20,162.8,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Opioid,6,48.8,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Hallucinogens,1,8.1,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Multiple drug use,8,65.1,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,24.4,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Non-opioid analgesic and antirheumatic,5,40.7,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Cannabinoids,13,105.8,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Other,1,8.1,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",11,89.5,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Steroids or hormones,0,0.0,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Inhalants,0,0.0,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Anaesthetics,0,0.0,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,Androgens and anabolic congeners,1,8.1,2024-25
404031105,Fulham,12284,Q1 - most disadvantaged,Major Cities of Australia,All drug-related,131,1066.4,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Alcohol,41,429.8,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Psychostimulants,12,125.8,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Opioid,13,136.3,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Hallucinogens,1,10.5,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Multiple drug use,10,104.8,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",7,73.4,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Non-opioid analgesic and antirheumatic,2,21.0,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Cannabinoids,9,94.3,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Other,2,21.0,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,41.9,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Steroids or hormones,0,0.0,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Inhalants,3,31.4,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Anaesthetics,1,10.5,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
404031106,Lockleys,9540,Q2,Inner Regional Australia,All drug-related,105,1100.6,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Alcohol,33,563.5,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Psychostimulants,8,136.6,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Opioid,6,102.5,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Hallucinogens,0,0.0,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Multiple drug use,5,85.4,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,51.2,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Non-opioid analgesic and antirheumatic,1,17.1,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Cannabinoids,5,85.4,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Other,0,0.0,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",2,34.2,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Steroids or hormones,0,0.0,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Inhalants,2,34.2,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Anaesthetics,0,0.0,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
404031107,Plympton,5856,Q3,Outer Regional Australia,All drug-related,65,1110.0,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Alcohol,46,466.1,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Psychostimulants,18,182.4,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Opioid,7,70.9,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Hallucinogens,1,10.1,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Multiple drug use,8,81.1,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,20.3,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Non-opioid analgesic and antirheumatic,3,30.4,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Cannabinoids,3,30.4,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Other,0,0.0,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",11,111.5,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Steroids or hormones,0,0.0,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Inhalants,0,0.0,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Anaesthetics,2,20.3,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
404031108,Richmond (SA),9869,Q4,Remote Australia,All drug-related,101,1023.4,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Alcohol,27,445.8,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Psychostimulants,11,181.6,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Opioid,1,16.5,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Hallucinogens,1,16.5,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Multiple drug use,5,82.5,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",0,0.0,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,4,66.0,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Cannabinoids,5,82.5,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Other,0,0.0,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,66.0,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Inhalants,0,0.0,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
404031109,West Beach,6057,Q5 - least disadvantaged,Very Remote Australia,All drug-related,58,957.6,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Alcohol,39,389.1,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Psychostimulants,8,79.8,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Opioid,11,109.7,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Hallucinogens,1,10.0,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Multiple drug use,11,109.7,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,29.9,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,2,20.0,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Cannabinoids,4,39.9,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Other,1,10.0,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",14,139.7,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Inhalants,1,10.0,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
405011110,Barossa - Angaston,10023,Q1 - most disadvantaged,Very Remote Australia,All drug-related,95,947.8,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Alcohol,20,565.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Psychostimulants,6,169.5,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Opioid,4,113.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Hallucinogens,0,0.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Multiple drug use,6,169.5,2024-25
405011111,Light,3540,Q2,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",0,0.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Cannabinoids,5,141.2,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Other,0,0.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,113.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Inhalants,2,56.5,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Anaesthetics,0,0.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
405011111,Light,3540,Q2,Very Remote Australia,All drug-related,47,1327.7,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,Alcohol,28,522.5,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,Psychostimulants,11,205.3,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,Opioid,10,186.6,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,Hallucinogens,1,18.7,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,Multiple drug use,3,56.0,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,56.0,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,Non-opioid analgesic and antirheumatic,3,56.0,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,Cannabinoids,5,93.3,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,Other,1,18.7,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",3,56.0,2024-25
405011112,Lyndoch,5359,Q3,Major Cities of Australia,Steroids or hormones,1,18.7,2024-25
